Region,Year,Scenario,SSP,WACC,Tech,Bound
R12_CHN,2090,Baseline,SSP4,0.026404001774337316,hydro,mean
R12_CHN,2095,Baseline,SSP4,0.026409854809660734,hydro,mean
R12_CHN,2100,Baseline,SSP4,0.026416191106791394,hydro,mean
R12_EEU,2025,Baseline,SSP4,0.046242717558316083,hydro,mean
R12_EEU,2030,Baseline,SSP4,0.045962118212790955,hydro,mean
R12_EEU,2035,Baseline,SSP4,0.045003117731357296,hydro,mean
R12_EEU,2040,Baseline,SSP4,0.04223339386321689,hydro,mean
R12_EEU,2045,Baseline,SSP4,0.0406614722861955,hydro,mean
R12_EEU,2050,Baseline,SSP4,0.03988518321034027,hydro,mean
R12_EEU,2055,Baseline,SSP4,0.0389894191448902,hydro,mean
R12_EEU,2060,Baseline,SSP4,0.03870325756911295,hydro,mean
R12_EEU,2065,Baseline,SSP4,0.03844613218311122,hydro,mean
R12_EEU,2070,Baseline,SSP4,0.038227187597780835,hydro,mean
R12_EEU,2075,Baseline,SSP4,0.038287268916287004,hydro,mean
R12_EEU,2080,Baseline,SSP4,0.03835500161956255,hydro,mean
R12_EEU,2085,Baseline,SSP4,0.038616066054213395,hydro,mean
R12_EEU,2090,Baseline,SSP4,0.03887926867415899,hydro,mean
R12_EEU,2095,Baseline,SSP4,0.03919455112164112,hydro,mean
R12_EEU,2100,Baseline,SSP4,0.03951239342062118,hydro,mean
R12_FSU,2025,Baseline,SSP4,0.06407995260851237,hydro,mean
R12_FSU,2030,Baseline,SSP4,0.06307991813812192,hydro,mean
R12_FSU,2035,Baseline,SSP4,0.06316002349994103,hydro,mean
R12_FSU,2040,Baseline,SSP4,0.06217845226123715,hydro,mean
R12_FSU,2045,Baseline,SSP4,0.05919653359721419,hydro,mean
R12_FSU,2050,Baseline,SSP4,0.05670008672438228,hydro,mean
R12_FSU,2055,Baseline,SSP4,0.05631599167080821,hydro,mean
R12_FSU,2060,Baseline,SSP4,0.055992418204847016,hydro,mean
R12_FSU,2065,Baseline,SSP4,0.055176698331731326,hydro,mean
R12_FSU,2070,Baseline,SSP4,0.054522658520944345,hydro,mean
R12_FSU,2075,Baseline,SSP4,0.05454092574658666,hydro,mean
R12_FSU,2080,Baseline,SSP4,0.05458726597361142,hydro,mean
R12_FSU,2085,Baseline,SSP4,0.05509748445241605,hydro,mean
R12_FSU,2090,Baseline,SSP4,0.05561334554950008,hydro,mean
R12_FSU,2095,Baseline,SSP4,0.05619205391335615,hydro,mean
R12_FSU,2100,Baseline,SSP4,0.05677695337683787,hydro,mean
R12_LAM,2025,Baseline,SSP4,0.06356828475307219,hydro,mean
R12_LAM,2030,Baseline,SSP4,0.06392041775764976,hydro,mean
R12_LAM,2035,Baseline,SSP4,0.0638116069479745,hydro,mean
R12_LAM,2040,Baseline,SSP4,0.0646672114395125,hydro,mean
R12_LAM,2045,Baseline,SSP4,0.06487052682734226,hydro,mean
